OBJECTID,COD_VOLCAD,A├æO,FECHA,EVENTO_SIR,COD_SIGAU,COD_ESPEC,NOMBRE_COM,DAP,H,DC,AC,AI,PPT,VV,EM_COD,ESPACIO,LOC_COD,LOC_NOM,BARRIO,X,Y,mes,nombre_mes
1736,V1736,2018,2018-07-11,5046603,NO REGISTRA,13,Eucalipto comun,0.0,0.0,0.0,0.0,0,0.7,4.8,H2,PUBLICO,1,USAQUEN,URBANIZACION BOSQUE DE PINOS I SECTOR,-74.022463493,4.723478652,7.0,July
1737,V1737,2018,2018-07-13,5050984,13021403000152,265,Pajarito,0.0,1.05,0.0,0.0,0,0.2,3.3,U13,PUBLICO,13,TEUSAQUILLO,BELALCAZAR NORTE,-74.078029683,4.643145926,7.0,July
1738,V1738,2018,2018-07-13,5051047,08011204000141,189,Calistemo,0.83,10.59552861,5.0,7.93830976,2,0.1,2.6,L3,PUBLICO,8,KENNEDY,URBANIZACION CIUDAD KENNEDY NORTE SPMZ 12A,-74.153715089,4.63408568,7.0,July
1739,V1739,2018,2018-07-13,5051413,05010704000128,37,Caucho sabanero,0.62,7.91739761,6.0,6.02318879,2,1.4,3.5,U2,PUBLICO,5,USME,EL LIBANO,-74.106945517,4.504211396,7.0,July
1740,V1740,2018,2018-07-13,5051881,07011102000094,28,"Acacia baracatinga, acacia sabanera, acacia nigra",0.5,5.18401153,7.1,3.79620462,12,0.0,3.1,U14,PUBLICO,7,BOSA,URBANIZACION PIAMONTE II SECTOR,-74.193908249,4.608859965,7.0,July
1741,V1741,2018,2018-07-14,5053010,11010903000217,3,"Cipres, Pino cipres, Pino",0.4,5.95393587,6.0,3.93027355,0,0.0,3.0,H4,PUBLICO,11,SUBA,URBANIZACION CASTANUELA,-74.058037427,4.724799681,7.0,July
1742,V1742,2018,2018-07-14,5053898,08010502000094,26,"Acacia negra, gris",1.57,11.96710079,12.16,10.07811368,2,0.0,3.3,L3,PUBLICO,8,KENNEDY,VILLA ALSACIA,-74.137042492,4.642895246,7.0,July
1743,V1743,2018,2018-07-14,5052330,11010903000111,25,Acacia japonesa,0.255,6.0,2.0,1.89311917,0,0.0,3.0,U3,PUBLICO,11,SUBA,CASAS FISCALES DEL EJERCITO,-74.058793552,4.726049721,7.0,July
1744,V1744,2018,2018-07-15,5055729,11012404000481,37,Caucho sabanero,0.23,4.43037057,2.1,2.88962738,0,0.3,2.8,P1,PUBLICO,11,SUBA,URBANIZACION MAZUREN I SECTOR,-74.055890933,4.734736356,7.0,July
1745,V1745,2018,2018-07-16,5057149Ôö¼├í,02010502000198,118,Acacia morada,0.25,6.0,2.81,2.0,4,3.3,3.4,U11,PUBLICO,2,CHAPINERO,BARRIO EL ESPARTILLAL,-74.054179982,4.664431159,7.0,July
1746,V1746,2018,2018-07-16,5057683,11010302000358,28,"Acacia baracatinga, acacia sabanera, acacia nigra",0.9,9.53791699,8.9,6.24973896,5,2.2,4.0,L3,PUBLICO,11,SUBA,PUENTE LARGO,-74.066018172,4.692079585,7.0,July
1747,V1747,2018,2018-07-16,5057776Ôö¼├í,19011702000851,26,"Acacia negra, gris",0.21,7.0,0.0,0.0,0,5.2,2.6,P1,PUBLICO,19,CIUDAD BOLIVAR,URBANIZACION MADELENA I Y II SECTOR,-74.155616734,4.590583349,7.0,July
1748,V1748,2018,2018-07-16,5058010Ôö¼├í,02021002000054,25,Acacia japonesa,0.283,8.0,3.2,2.27291397,0,3.3,3.3,U11,PUBLICO,2,CHAPINERO,CHICO RESERVADO I SECTOR,-74.042213373,4.6771025,7.0,July
1749,V1749,2018,2018-07-16,5058270,13021505000502,25,Acacia japonesa,0.6,10.0,0.0,0.0,0,3.9,3.2,H4,PUBLICO,13,TEUSAQUILLO,BELALCAZAR SUR,-74.076592302,4.636643384,7.0,July
1750,V1750,2018,2018-07-16,5058270,NO REGISTRA,25,Acacia japonesa,0.24,6.0,0.0,0.0,0,3.9,3.2,H4,PUBLICO,13,TEUSAQUILLO,BELALCAZAR SUR,-74.076575654,4.636830956,7.0,July
1751,V1751,2018,2018-07-16,5058271,11010503000701,61,"Jazmin del cabo, laurel huesito",0.17,4.95625489,7.0,2.98623637,2,1.8,4.0,L3,PUBLICO,11,SUBA,URBANIZACION NIZA NORTE I SECTOR,-74.077799251,4.712590594,7.0,July
1752,V1752,2018,2018-07-16,5058271,11010503000692,5,Pino patula,1.0,10.55299647,7.7,7.56188105,1,1.8,4.0,L3,PUBLICO,11,SUBA,URBANIZACION NIZA NORTE I SECTOR,-74.077753711,4.712629567,7.0,July
1753,V1753,2018,2018-07-16,5058271,11010503000686,61,"Jazmin del cabo, laurel huesito",0.0,2.41317348,6.8,1.27723548,2,1.8,4.0,L3,PUBLICO,11,SUBA,URBANIZACION NIZA NORTE I SECTOR,-74.077730949,4.712660063,7.0,July
1754,V1754,2018,2018-07-16,5058271,11010503000699,94,Sauco,0.23,4.12245452,4.0,2.27491626,4,1.8,4.0,L3,PUBLICO,11,SUBA,URBANIZACION NIZA NORTE I SECTOR,-74.077722137,4.712586066,7.0,July
1755,V1755,2018,2018-07-16,5058010Ôö¼├í,02021002000054,25,Acacia japonesa,0.22,3.9641278,3.2,2.27291397,0,3.3,3.3,U11,PUBLICO,2,CHAPINERO,CHICO RESERVADO I SECTOR,-74.042213373,4.6771025,7.0,July
1756,V1756,2018,2018-07-17,NO REGISTRA,11012402000333,79,"Chicala, chirlobirlo, flor amarillo",0.33,5.71230006,4.0,2.22348649,5,0.0,2.6,L3,PUBLICO,11,SUBA,URBANIZACION COLPATRIA SANTA HELENA  II SECTOR,-74.061804282,4.730464287,7.0,July
1757,V1757,2018,2018-07-17,NO REGISTRA,NO REGISTRA,25,Acacia japonesa,0.0,0.0,0.0,0.0,0,0.0,2.6,L3,PUBLICO,11,SUBA,URBANIZACION COLPATRIA SANTA HELENA  II SECTOR,-74.061605035,4.73111717,7.0,July
1758,V1758,2018,2018-07-17,NO REGISTRA,11012402001679,94,Sauco,0.52,4.88079143,8.4,2.74260803,5,0.0,2.6,L3,PUBLICO,11,SUBA,URBANIZACION COLPATRIA SANTA HELENA  II SECTOR,-74.061527167,4.730826199,7.0,July
1759,V1759,2018,2018-07-17,5061852,11010604003932,118,Acacia morada,0.28,5.04511069,3.7,2.94043422,8,0.0,2.6,P1,PUBLICO,11,SUBA,CERROS DE LOS LAGARTOS,-74.079884099,4.710785008,7.0,July
1760,V1760,2018,2018-07-22,5072438,15010107000196,37,Caucho sabanero,0.0,2.9767395,0.0,0.0,0,0.1,2.8,U4,PUBLICO,15,ANTONIO NARI├ö├Â┬úÔö£┬¬O,URBANIZACION CARACAS,-74.091765207,4.583144234,7.0,July
1761,V1761,2018,2018-07-23,5075709,NO REGISTRA,106,NN,0.0,0.0,0.0,0.0,0,0.5,4.7,SIN INFORMACION,PRIVADO,13,TEUSAQUILLO,LA ESTRELLA,-74.07787097,4.626428949,7.0,July
1762,V1762,2018,2018-07-25,5083289,08010502000006,26,"Acacia negra, gris",0.88,12.40132514,10.24,7.84467038,5,2.2,3.3,L3,Publico,8,KENNEDY,VILLA ALSACIA,-74.136473274,4.643266085,7.0,July
1763,V1763,2018,2018-07-26,NO REGISTRA,08011305000029,336,Cerezo,0.0,3.79436089,3.0,2.50069602,7,0.1,2.9,U3,Publico,8,KENNEDY,URBANIZACION CIUDAD KENNEDY SPMZ 8,-74.154873457,4.617002169,7.0,July
1764,V1764,2018,2018-08-01,5094312,10010501000489,36,"Caucho de la india, caucho",1.13,10.31418612,9.3,6.73071839,1,0.3,3.6,U4,PUBLICO,10,ENGATIVA,NORMANDIA II SECTOR,-74.107719203,4.672500939,8.0,August
1765,V1765,2018,2018-08-01,5094537,02020901000199,27,Acacia de jardin,0.17,7.28456557,2.6,4.1805923,0,0.4,3.4,U13,PUBLICO,2,CHAPINERO,URBANIZACION EL CHICO,-74.04850549,4.674685411,8.0,August
1766,V1766,2018,2018-08-01,5094484,NO REGISTRA,106,NN,0.0,0.0,0.0,0.0,0,2.5,4.0,U14,PRIVADO,11,SUBA,COLEGIO CASA BLANCA RELIGIOSAS FRANCISCANAS,-74.072917731,4.749104787,8.0,August
1767,V1767,2018,2018-08-05,5098411,11012402000336,79,"Chicala, chirlobirlo, flor amarillo",0.21,3.88041224,2.4,0.77985354,5,0.1,3.6,L3,Publico,11,SUBA,URBANIZACION COLPATRIA SANTA HELENA  II SECTOR,-74.061882785,4.730473256,8.0,August
1768,V1768,2018,2018-08-05,5098411,11012402001668,118,Acacia morada,1.28,8.23558297,12.2,4.94125298,5,0.1,3.6,L3,Publico,11,SUBA,URBANIZACION COLPATRIA SANTA HELENA  II SECTOR,-74.061824453,4.730613847,8.0,August
1769,V1769,2018,2018-08-05,5098411,NO REGISTRA,106,NN,0.0,0.0,0.0,0.0,0,0.1,3.6,L3,Publico,11,SUBA,URBANIZACION COLPATRIA SANTA HELENA  II SECTOR,-74.061489701,4.731136159,8.0,August
1770,V1770,2018,2018-08-05,5098416,NO REGISTRA,20,"Palma yuca, palmiche",0.0,0.0,0.0,0.0,0,0.5,4.0,L3,PUBLICO,15,ANTONIO NARI├ö├Â┬úÔö£┬¬O,URBANIZACION LA FRAGUITA,-74.10116069,4.593846192,8.0,August
1771,V1771,2018,2018-08-06,5098561,01012701000103,36,"Caucho de la india, caucho",1.97,6.09384251,5.4,3.40183864,9,0.0,3.6,L3,PUBLICO,1,USAQUEN,ESTRELLA DEL NORTE URBANIZACION LA,-74.045790748,4.74047767,8.0,August
1772,V1772,2018,2018-08-07,5098636,NO REGISTRA,14,Eucalipto pomarroso,0.0,0.0,0.0,0.0,0,1.4,4.0,U3,PUBLICO,15,ANTONIO NARI├ö├Â┬úÔö£┬¬O,CIUDAD JARDIN DEL SUR,-74.099371896,4.581157286,8.0,August
1773,V1773,2018,2018-08-07,5098675,03010502000535,37,Caucho sabanero,0.95,7.01017415,6.5,3.64777318,0,1.0,5.1,U11,PUBLICO,3,SANTA FE,BARRIO LA MACARENA,-74.066822506,4.61426409,8.0,August
1774,V1774,2018,2018-08-07,5098696,03010402000341,26,"Acacia negra, gris",0.08,4.03185251,1.94,2.42415736,3,0.9,5.5,L1,PUBLICO,3,SANTA FE,PARQUE NACIONAL,-74.063683246,4.623593353,8.0,August
1775,V1775,2018,2018-08-07,5098685,02010401000222,37,Caucho sabanero,2.13,6.4315382,4.68,4.71780614,8,0.5,6.3,U4,PUBLICO,2,CHAPINERO,BARRIO QUINTA CAMACHO,-74.058372696,4.656912617,8.0,August
1776,V1776,2018,2018-08-07,5098718,18010603000037,36,"Caucho de la india, caucho",0.0,6.01014385,0.0,0.0,0,0.6,3.9,U13,PUBLICO,18,RAFAEL URIBE URIBE,URBANIZACION AVENIDA DECIMA,-74.101776522,4.572062159,8.0,August
1777,V1777,2018,2018-08-07,5098657,19011302000894,3,"Cipres, Pino cipres, Pino",0.0,7.65410187,0.0,0.0,0,1.1,3.4,P1,PUBLICO,19,CIUDAD BOLIVAR,ARBORIZADORA ALTA,-74.157811486,4.565956462,8.0,August
1778,V1778,2018,2018-08-07,5098652,14010301000090,37,Caucho sabanero,0.0,9.61435599,0.0,0.0,0,0.8,5.1,L2,PUBLICO,13,TEUSAQUILLO,CENTRO ADMINISTRATIVO DISTRITAL (C.A.D.),-74.080876723,4.624633992,8.0,August
1779,V1779,2018,2018-08-07,5098728,NO REGISTRA,106,NN,0.0,0.0,0.0,0.0,0,0.9,5.3,SIN INFORMACION,PRIVADO,13,TEUSAQUILLO,TEUSAQUILLO,-74.074876148,4.623096533,8.0,August
1780,V1780,2018,2018-08-07,5098690,14010202000037,37,Caucho sabanero,0.0,8.29971553,0.0,0.0,0,1.1,4.7,U11,PUBLICO,14,LOS MARTIRES,ESTACION DE LA SABANA,-74.080255983,4.60912908,8.0,August
1781,V1781,2018,2018-08-07,5098697,02020905000052,37,Caucho sabanero,0.63,9.68953905,4.3,7.70283396,0,0.1,4.6,U9,Publico,2,CHAPINERO,URBANIZACION CHICO NORTE,-74.047782214,4.677969548,8.0,August
1782,V1782,2018,2018-08-07,5098703,04010803000184,42,Eugenia,0.3,5.29238264,3.7,2.38500431,5,1.9,4.4,P1,PUBLICO,4,SAN CRISTOBAL,LOS BALKANES,-74.079757254,4.573312264,8.0,August
1783,V1783,2018,2018-08-07,5098711,08011002000013,189,Calistemo,0.61,9.34259798,5.6,5.65384563,4,0.5,3.4,U10,PUBLICO,8,KENNEDY,URBANIZACION AMERICAS OCCIDENTAL IV ETAPA,-74.139146183,4.621913796,8.0,August
1784,V1784,2018,2018-08-08,5098738,08011304000254,24,"Urapan, fresno",1.1,14.11162277,4.0,6.34042102,0,0.0,2.9,U10,PUBLICO,8,KENNEDY,URBANIZACION CIUDAD KENNEDY SPMZ 7,-74.148342567,4.625291011,8.0,August
1785,V1785,2018,2018-08-08,5098739,NO REGISTRA,4,Pino candelabro,0.0,0.0,0.0,0.0,0,0.9,4.4,P1,PRIVADO,3,SANTA FE,BARRIO SAGRADO CORAZON,-74.067385112,4.625478119,8.0,August
1786,V1786,2018,2018-08-08,5098766,02020504000535,26,"Acacia negra, gris",0.72,20.06362146,6.54,10.90554908,18,0.0,3.3,U13,PUBLICO,2,CHAPINERO,LA CABRERA,-74.048490723,4.670175513,8.0,August
1787,V1787,2018,2018-08-08,5098775,08011703000747,25,Acacia japonesa,0.0,1.79690727,1.0,0.63062541,5,0.0,2.7,U14,PUBLICO,8,KENNEDY,NUEVO TIMIZA,-74.161607627,4.612860924,8.0,August
1788,V1788,2018,2018-08-08,5098934,15010403000175,189,Calistemo,0.0,4.29807129,0.0,0.0,0,1.0,3.5,P1,PUBLICO,16,PUENTE ARANDA,VILLA DEL ROSARIO,-74.119667932,4.594105836,8.0,August
1789,V1789,2018,2018-08-08,5098793,02010102000088,37,Caucho sabanero,0.3,4.16386898,2.4,1.935371,0,1.3,3.6,U9,Publico,2,CHAPINERO,BARRIO MARLY,-74.065933422,4.634624831,8.0,August
1790,V1790,2018,2018-08-08,5099096,13020103000127,37,Caucho sabanero,0.0,6.17753723,0.0,0.0,0,0.0,3.7,L3,Publico,13,TEUSAQUILLO,QUINTA PAREDES,-74.093136665,4.633379854,8.0,August
1791,V1791,2018,2018-08-08,5099138,02021102000371,28,"Acacia baracatinga, acacia sabanera, acacia nigra",0.37,7.10723715,4.82,3.9566783,5,1.5,3.1,U13,PUBLICO,2,CHAPINERO,URBANIZACION INGEMAR,-74.057106524,4.642384087,8.0,August
1792,V1792,2018,2018-08-08,5099070,NO REGISTRA,24,"Urapan, fresno",0.0,0.0,0.0,0.0,0,0.4,3.1,U11,Publico,2,CHAPINERO,BARRIO EL NOGAL,-74.051756838,4.660158662,8.0,August
1793,V1793,2018,2018-08-08,NO REGISTRA,NO REGISTRA,189,Calistemo,0.0,0.0,0.0,0.0,0,1.2,4.2,SIN INFORMACION,PRIVADO,14,LOS MARTIRES,CEMENTERIO CENTRAL,-74.073873688,4.615474579,8.0,August
1794,V1794,2018,2018-08-08,5099469,NO REGISTRA,118,Acacia morada,0.0,0.0,0.0,0.0,0,0.0,3.3,H4,PUBLICO,2,CHAPINERO,LA CABRERA,-74.047916374,4.670038172,8.0,August
1795,V1795,2018,2018-08-08,5099427,NO REGISTRA,0,Fique,0.0,0.0,0.0,0.0,0,1.1,4.0,L3,PUBLICO,14,LOS MARTIRES,SANTA ISABEL II SECTOR URBANIZACION,-74.100873108,4.600052165,8.0,August
1796,V1796,2018,2018-08-09,5101235,01011104000086,118,Acacia morada,1.02,6.56711253,6.2,3.83244697,7,0.0,2.3,U14,PUBLICO,1,USAQUEN,EL VIVERO,-74.043278191,4.706914881,8.0,August
1797,V1797,2018,2018-08-09,5101598,02020804000242,25,Acacia japonesa,0.52,11.92827817,4.2,7.88133934,7,0.0,2.6,L3,PUBLICO,2,CHAPINERO,URBANIZACION CHICO NORTE,-74.043630784,4.675650592,8.0,August
1798,V1798,2018,2018-08-09,5102496,NO REGISTRA,0,Una de gato,0.0,0.0,0.0,0.0,0,0.0,2.2,U3,PUBLICO,1,USAQUEN,URBANIZACION LA CAROLINA,-74.040786811,4.706743507,8.0,August
1799,V1799,2018,2018-08-10,5102408,NO REGISTRA,61,"Jazmin del cabo, laurel huesito",0.0,0.0,0.0,0.0,0,0.3,2.5,L2,PUBLICO,3,SANTA FE,PARQUE CENTRAL BAVARIA,-74.070580073,4.6171178,8.0,August
1800,V1800,2018,2018-08-10,5102386,NO REGISTRA,3,"Cipres, Pino cipres, Pino",0.0,0.0,0.0,0.0,0,1.5,3.6,U11,PUBLICO,5,USME,LA ESPERANZA KM 10,-74.108990026,4.494368737,8.0,August
1801,V1801,2018,2018-08-10,5102407,NO REGISTRA,36,"Caucho de la india, caucho",0.0,0.0,0.0,0.0,0,0.0,3.7,H5,PUBLICO,9,FONTIBON,SANTA TERESA,-74.125030815,4.67736092,8.0,August
1802,V1802,2018,2018-08-10,5102761,NO REGISTRA,64,Mangle de tierra fria,0.0,0.0,0.0,0.0,0,0.0,2.9,U14,PUBLICO,2,CHAPINERO,URBANIZACION EL CHICO,-74.051148798,4.674540062,8.0,August
1803,V1803,2018,2018-08-10,5103624,18010102000993,91,Holly espinoso,0.0,3.11580003,0.0,0.0,0,0.2,3.8,L3,PUBLICO,18,RAFAEL URIBE URIBE,PALERMO SUR,-74.108113076,4.542228402,8.0,August
1804,V1804,2018,2018-08-10,5103868,08011701001381,28,"Acacia baracatinga, acacia sabanera, acacia nigra",0.16,4.71106346,3.0,3.32585431,3,0.1,3.2,L3,PUBLICO,8,KENNEDY,URBANIZACION CASABLANCA,-74.170537108,4.615675935,8.0,August
1805,V1805,2018,2018-08-11,5104546,NO REGISTRA,28,"Acacia baracatinga, acacia sabanera, acacia nigra",0.0,0.0,0.0,0.0,0,0.0,3.7,P1,PUBLICO,10,ENGATIVA,BOSQUES DE GRANADA III ETAPA,-74.123634087,4.719412486,8.0,August
1806,V1806,2018,2018-08-14,NO REGISTRA,07010404000416,25,Acacia japonesa,0.7,10.88892438,6.5,7.73481777,3,0.3,3.8,H3,PRIVADO,7,BOSA,SAN JOSE DE MARYLAND,-74.200547402,4.617021543,8.0,August
1807,V1807,2018,2018-08-14,NO REGISTRA,NO REGISTRA,37,Caucho sabanero,0.0,0.0,0.0,0.0,0,0.3,3.8,H3,PRIVADO,7,BOSA,SAN PEDRO,-74.199172806,4.617205252,8.0,August
1808,V1808,2018,2018-08-14,NO REGISTRA,07010404000416,25,Acacia japonesa,0.7,10.88892438,6.5,7.73481777,3,0.3,3.8,H3,PRIVADO,7,BOSA,SAN JOSE DE MARYLAND,-74.200547402,4.617021543,8.0,August
1809,V1809,2018,2018-08-15,5109650,13020303000141,125,Caucho benjamin,0.0,2.61341691,0.0,0.0,0,0.3,3.9,L3,PUBLICO,13,TEUSAQUILLO,URBANIZACION FUTURA,-74.084150895,4.628640221,8.0,August
1810,V1810,2018,2018-08-15,5109807,15010403000697,26,"Acacia negra, gris",0.0,12.74496119,0.0,0.0,0,0.2,2.7,L3,PUBLICO,15,ANTONIO NARI├ö├Â┬úÔö£┬¬O,VILLA MAYOR,-74.119661845,4.590586163,8.0,August
1811,V1811,2018,2018-08-15,5109761,13021702000150,94,Sauco,0.0,4.81125539,0.0,0.0,0,0.2,3.8,U13,PUBLICO,13,TEUSAQUILLO,SANTA TERESITA,-74.068765951,4.632195313,8.0,August
1812,V1812,2018,2018-08-15,5110587,08010301000093,49,Sauce lloron,0.21,6.21084485,3.5,4.6282893,0,0.1,3.3,H5,PUBLICO,8,KENNEDY,CHUCUA EL BURRO,-74.14872452,4.640117953,8.0,August
1813,V1813,2018,2018-08-16,5110790,12020401000001,14,Eucalipto pomarroso,0.0,2.49408692,0.0,0.0,0,0.0,4.6,U11,PUBLICO,12,BARRIOS UNIDOS,URBANIZACION SANTA SOFIA,-74.068345919,4.67258452,8.0,August
1814,V1814,2018,2018-08-17,5111691,13021303000153,291,Mirto,0.0,0.66,0.0,0.0,0,3.3,5.0,U11,PUBLICO,13,TEUSAQUILLO,BANCO CENTRAL,-74.069929366,4.64680689,8.0,August
1815,V1815,2018,2018-08-17,NO REGISTRA,NO REGISTRA,26,"Acacia negra, gris",0.0,0.0,0.0,0.0,0,0.0,3.7,H4,PUBLICO,7,BOSA,CIUDADELA EL RECREO ETAPAS 1A-1B-2A,-74.199849332,4.628467513,8.0,August
1816,V1816,2018,2018-08-17,5111722,NO REGISTRA,15,Eucalipto plateado,0.0,0.0,0.0,0.0,0,1.4,3.3,L3,PUBLICO,11,SUBA,COLINA LINDA,-74.083908531,4.707355912,8.0,August
1817,V1817,2018,2018-08-17,5111722,NO REGISTRA,15,Eucalipto plateado,0.0,0.0,0.0,0.0,0,1.4,3.3,L3,PUBLICO,11,SUBA,COLINA LINDA,-74.083908531,4.707355912,8.0,August
1818,V1818,2018,2018-08-18,5111802,NO REGISTRA,238,Olmo de agua,0.0,0.0,0.0,0.0,0,0.0,4.0,SIN INFORMACION,PRIVADO,1,USAQUEN,MUNICIPIO DE USAQUEN,-74.031506887,4.694547071,8.0,August
1819,V1819,2018,2018-08-19,5111830,NO REGISTRA,26,"Acacia negra, gris",0.0,0.0,0.0,0.0,0,0.0,4.3,U4,PUBLICO,1,USAQUEN,CANAIMA,-74.042630682,4.773085476,8.0,August
1820,V1820,2018,2018-08-19,5111853,01024201000028,28,"Acacia baracatinga, acacia sabanera, acacia nigra",0.25,3.68671153,3.5,1.88898414,3,0.0,5.0,U13,PUBLICO,1,USAQUEN,PREDIO AGUA DULCE,-74.027120586,4.719764855,8.0,August
1821,V1821,2018,2018-08-22,5114063,01013002000279,118,Acacia morada,0.8,8.14368294,4.0,2.15352014,0,0.2,3.0,L3,PUBLICO,1,USAQUEN,VILLAS DE ARANJUEZ,-74.034522379,4.744562064,8.0,August
1822,V1822,2018,2018-08-22,5114098,16022302000018,140,"Schefflera, Pategallina hojigrande",0.0,3.10993321,0.0,0.0,0,0.2,3.3,U13,PUBLICO,16,PUENTE ARANDA,URBANIZACION MUZU I ETAPA (OSPINA PEREZ),-74.127773275,4.59991381,8.0,August
1823,V1823,2018,2018-08-22,5114122,10010304000445,94,Sauco,0.93,7.50324187,5.4,3.62282963,5,0.0,3.1,L3,PUBLICO,10,ENGATIVA,SANTA MARIA DEL LAGO,-74.097737561,4.69155067,8.0,August
1824,V1824,2018,2018-08-22,5114123,05011101000580,13,Eucalipto comun,1.07,26.9181809,7.0,17.91682415,0,0.4,3.8,H2,PRIVADO,5,USME,DERIVADOS DEL MARMOL,-74.120994021,4.531108935,8.0,August
1825,V1825,2018,2018-08-22,5114123,05011101000580,13,Eucalipto comun,1.07,26.9181809,7.0,17.91682415,0,0.4,3.8,H2,PRIVADO,5,USME,DERIVADOS DEL MARMOL,-74.120994021,4.531108935,8.0,August
1826,V1826,2018,2018-08-22,5114123,05011101000580,13,Eucalipto comun,1.07,26.9181809,7.0,17.91682415,0,0.4,3.8,H2,PRIVADO,5,USME,DERIVADOS DEL MARMOL,-74.120994021,4.531108935,8.0,August
1827,V1827,2018,2018-08-22,5114587,04010603000158,25,Acacia japonesa,0.66,5.5666865,3.4,3.71653665,5,1.0,5.4,U13,PUBLICO,4,SAN CRISTOBAL,SIDEL - TERRAZAS DE ORIENTE,-74.084169107,4.556377118,8.0,August
1828,V1828,2018,2018-08-23,5115579,16022004000031,25,Acacia japonesa,0.0,9.05414194,0.0,0.0,0,1.4,3.4,L3,PUBLICO,16,PUENTE ARANDA,VILLA DEL ROSARIO,-74.121766882,4.59511359,8.0,August
1829,V1829,2018,2018-08-23,5115667,NO REGISTRA,25,Acacia japonesa,0.0,0.0,0.0,0.0,0,1.9,3.3,P1,PUBLICO,19,CIUDAD BOLIVAR,URBANIZACION EL PENON DEL CORTIJO,-74.16510802,4.584766497,8.0,August
1830,V1830,2018,2018-08-24,5116033,04010403000828,28,"Acacia baracatinga, acacia sabanera, acacia nigra",0.51,3.32816747,1.8,0.66251043,2,0.1,3.8,P1,PUBLICO,4,SAN CRISTOBAL,URBANIZACION GUACAMAYAS,-74.101304505,4.559676945,8.0,August
1831,V1831,2018,2018-08-27,5116283,18010601001910,44,Guayacan de manizales,0.0,4.01575912,0.0,0.0,0,0.0,3.2,L1,PUBLICO,18,RAFAEL URIBE URIBE,BOSQUE DE SAN CARLOS,-74.105959036,4.57036271,8.0,August
1832,V1832,2018,2018-08-28,5117789,NO REGISTRA,26,"Acacia negra, gris",0.0,0.0,0.0,0.0,0,0.2,3.2,P1,PUBLICO,17,CANDELARIA,UNIVERSIDAD EXTERNADO DE COLOMBIA,-74.06699505,4.596189007,8.0,August
1833,V1833,2018,2018-08-28,5118111,10011702000721,3,"Cipres, Pino cipres, Pino",1.04,13.85467707,7.8,8.82251235,5,0.0,3.4,P1,PUBLICO,10,ENGATIVA,BOLIVIA,-74.113560547,4.719830699,8.0,August
1834,V1834,2018,2018-08-28,5118339,13021102000229,15,Eucalipto plateado,0.0,15.56146312,0.0,0.0,0,0.0,3.5,L3,PUBLICO,13,TEUSAQUILLO,URBANIZACION NICOLAS DE FEDERMAN I SECTOR,-74.082748607,4.644781718,8.0,August
1835,V1835,2018,2018-08-29,5119641,15010403000697,26,"Acacia negra, gris",0.0,12.74496119,0.0,0.0,0,1.5,3.2,L3,publico,15,ANTONIO NARI├ö├Â┬úÔö£┬¬O,VILLA MAYOR,-74.119661845,4.590586163,8.0,August
1836,V1836,2018,2018-08-30,5119707,11012702001858,51,Alcaparro enano,0.0,1.3,0.5,0.8,0,0.5,4.2,U13,PUBLICO,11,SUBA,GRANADA NORTE - AUTOPISTA NORTE No. 169-25,-74.053134462,4.749755462,8.0,August
1837,V1837,2018,2018-09-02,5124359,01021901000093,20,"Palma yuca, palmiche",0.36,3.6631029,1.46,2.29577012,3,0.0,5.1,U13,PUBLICO,1,USAQUEN,URBANIZACION EL CEDRO,-74.033628873,4.720405267,9.0,September
1838,V1838,2018,2018-09-02,5124315,NO REGISTRA,25,Acacia japonesa,0.0,0.0,0.0,0.0,0,0.0,3.5,U13,PUBLICO,10,ENGATIVA,BOLIVIA,-74.112379039,4.716028297,9.0,September
1839,V1839,2018,2018-09-03,5125719,NO REGISTRA,26,"Acacia negra, gris",0.0,0.0,0.0,0.0,0,0.2,4.8,L3,PUBLICO,3,SANTA FE,DESARROLLO LOS LACHES,-74.066325166,4.584784495,9.0,September
1840,V1840,2018,2018-09-03,NO REGISTRA,NO REGISTRA,118,Acacia morada,0.0,0.0,0.0,0.0,0,0.3,4.5,L3,PUBLICO,5,USME,LADRILLERA SANTA FE,-74.117097027,4.528021008,9.0,September
1841,V1841,2018,2018-09-04,NO REGISTRA,NO REGISTRA,25,Acacia japonesa,0.0,0.0,0.0,0.0,0,0.0,2.7,L3,PUBLICO,11,SUBA,URBANIZACION  COMPARTIR,-74.103366863,4.759337227,9.0,September
1842,V1842,2018,2018-09-06,5131267,NO REGISTRA,13,Eucalipto comun,0.0,0.0,0.0,0.0,0,1.8,2.9,SIN INFORMACION,PRIVADO,1,USAQUEN,COLEGIO ANGLO COLOMBIANO,-74.043743721,4.735017973,9.0,September
1843,V1843,2018,2018-09-07,5131306,NO REGISTRA,118,Acacia morada,0.0,0.0,0.0,0.0,0,8.2,2.4,U2,Publico,1,USAQUEN,URBANIZACION LOS CIPRESES,-74.042126342,4.763264692,9.0,September
1844,V1844,2018,2018-09-09,5131434,11012002000522,4,Pino candelabro,1.9,15.75392403,9.3,11.19333407,3,0.0,4.2,L3,Publico,11,SUBA,URBANIZACION LA CAMPINA II SECTOR,-74.089239576,4.743318462,9.0,September
